article_id	dialect	title	word	sentence_id	word_id	pos	verified
2	various	Dört düre bini radikau	chunt	70	8	VVFIN	no
2	various	Dört düre bini radikau	im	70	9	APPRART	no
2	various	Dört düre bini radikau	Winter	70	10	NN	no
2	various	Dört düre bini radikau	als	70	11	KOKOM	no
2	various	Dört düre bini radikau	Film	70	12	NN	no
2	various	Dört düre bini radikau	is	70	13	APPRART	no
2	various	Dört düre bini radikau	Kino	70	14	NN	no
2	various	Dört düre bini radikau	.	70	15	$.	no
2	various	Dört düre bini radikau	«	71	0	$(	no
2	various	Dört düre bini radikau	Mir	71	1	PPER	no
2	various	Dört düre bini radikau	si	71	2	VAFIN	no
2	various	Dört düre bini radikau	die	71	3	PDAT	no
2	various	Dört düre bini radikau	Lüt	71	4	NN	no
2	various	Dört düre bini radikau	,	71	5	$,	no
2	various	Dört düre bini radikau	woni	71	6	PRELS+	no
2	various	Dört düre bini radikau	beschriibe	71	7	VVFIN	no
2	various	Dört düre bini radikau	,	71	8	$,	no
2	various	Dört düre bini radikau	sympathisch	71	9	ADJD	no
2	various	Dört düre bini radikau	,	71	10	$,	no
2	various	Dört düre bini radikau	meischtens	71	11	ADV	no
2	various	Dört düre bini radikau	...	71	12	$(	no
2	various	Dört düre bini radikau	»	71	13	$(	no
2	various	Dört düre bini radikau	Pedro	71	14	NE	no
2	various	Dört düre bini radikau	Lenz	71	15	NE	no
3	various	Kleinere Artikel	Neus	0	0	NN	no
3	various	Kleinere Artikel	us	0	1	APPR	no
3	various	Kleinere Artikel	Absurdischtan	0	2	NE	no
3	various	Kleinere Artikel	«	0	3	$(	no
3	various	Kleinere Artikel	Sie	0	4	PPER	no
3	various	Kleinere Artikel	,	0	5	$,	no
3	various	Kleinere Artikel	die	0	6	ART	no
3	various	Kleinere Artikel	Note	0	7	NN	no
3	various	Kleinere Artikel	schmöckt	0	8	VVFIN	no
3	various	Kleinere Artikel	noch	0	9	APPR	no
3	various	Kleinere Artikel	Ahorn	0	10	NN	no
3	various	Kleinere Artikel	,	0	11	$,	no
3	various	Kleinere Artikel	isch	0	12	VAFIN	no
3	various	Kleinere Artikel	da	0	13	ADV	no
3	various	Kleinere Artikel	normal	0	14	ADJD	no
3	various	Kleinere Artikel	?	0	15	$.	no
3	various	Kleinere Artikel	»	0	16	$(	no
3	various	Kleinere Artikel	E	1	0	ART	no
3	various	Kleinere Artikel	Hunderternote	1	1	NN	no
3	various	Kleinere Artikel	,	1	2	$,	no
3	various	Kleinere Artikel	wo	1	3	PRELS	no
3	various	Kleinere Artikel	noch	1	4	APPR	no
3	various	Kleinere Artikel	Ahorn	1	5	NN	no
3	various	Kleinere Artikel	schmöckt	1	6	VVFIN	no
3	various	Kleinere Artikel	.	1	7	$.	no
3	various	Kleinere Artikel	Da	2	0	PDS	no
3	various	Kleinere Artikel	gits	2	1	VVFIN+	no
3	various	Kleinere Artikel	!	2	2	$.	no
3	various	Kleinere Artikel	Da	3	0	PDS	no
3	various	Kleinere Artikel	sind	3	1	VAFIN	no
3	various	Kleinere Artikel	sich	3	2	PRF	no
3	various	Kleinere Artikel	zumindest	3	3	ADV	no
3	various	Kleinere Artikel	d	3	4	ART	no
3	various	Kleinere Artikel	Lüt	3	5	NN	no
3	various	Kleinere Artikel	in	3	6	APPR	no
3	various	Kleinere Artikel	Kanada	3	7	NE	no
3	various	Kleinere Artikel	sicher	3	8	ADJD	no
3	various	Kleinere Artikel	.	3	9	$.	no
3	various	Kleinere Artikel	D	4	0	ART	no
3	various	Kleinere Artikel	Plastiknote	4	1	NN	no
3	various	Kleinere Artikel	,	4	2	$,	no
3	various	Kleinere Artikel	wo	4	3	PRELS	no
3	various	Kleinere Artikel	d	4	4	ART	no
3	various	Kleinere Artikel	Bank	4	5	NN	no
3	various	Kleinere Artikel	of	4	6	FM	no
3	various	Kleinere Artikel	Canada	4	7	FM	no
3	various	Kleinere Artikel	vor	4	8	APPR	no
3	various	Kleinere Artikel	zwei	4	9	CARD	no
3	various	Kleinere Artikel	Johr	4	10	NN	no
3	various	Kleinere Artikel	usegeh	4	11	VVFIN	no
3	various	Kleinere Artikel	hät	4	12	VAFIN	no
3	various	Kleinere Artikel	,	4	13	$,	no
3	various	Kleinere Artikel	söled	4	14	VMFIN	no
3	various	Kleinere Artikel	en	4	15	ART	no
3	various	Kleinere Artikel	Gruch	4	16	NN	no
3	various	Kleinere Artikel	verströme	4	17	VVINF	no
3	various	Kleinere Artikel	.	4	18	$.	no
3	various	Kleinere Artikel	Nämli	5	0	ADV	no
3	various	Kleinere Artikel	dä	5	1	PDS	no
3	various	Kleinere Artikel	vo	5	2	APPR	no
3	various	Kleinere Artikel	Ahornsirup	5	3	NN	no
3	various	Kleinere Artikel	,	5	4	$,	no
3	various	Kleinere Artikel	isch	5	5	VAFIN	no
3	various	Kleinere Artikel	sich	5	6	PRF	no
3	various	Kleinere Artikel	e	5	7	ART	no
3	various	Kleinere Artikel	Parfumeurin	5	8	NN	no
3	various	Kleinere Artikel	us	5	9	APPR	no
3	various	Kleinere Artikel	Vancouver	5	10	NE	no
3	various	Kleinere Artikel	sicher	5	11	ADJD	no
3	various	Kleinere Artikel	.	5	12	$.	no
3	various	Kleinere Artikel	«	6	0	$(	no
3	various	Kleinere Artikel	Cha	6	1	VMFIN	no
3	various	Kleinere Artikel	nid	6	2	PTKNEG	no
3	various	Kleinere Artikel	sii	6	3	VAINF	no
3	various	Kleinere Artikel	»	6	4	$(	no
3	various	Kleinere Artikel	,	6	5	$,	no
3	various	Kleinere Artikel	seit	6	6	VVFIN	no
3	various	Kleinere Artikel	de	6	7	ART	no
3	various	Kleinere Artikel	Jeremy	6	8	NE	no
3	various	Kleinere Artikel	Harrison	6	9	NE	no
3	various	Kleinere Artikel	vo	6	10	APPR	no
3	various	Kleinere Artikel	de	6	11	ART	no
3	various	Kleinere Artikel	Bank	6	12	NN	no
3	various	Kleinere Artikel	.	6	13	$.	no
3	various	Kleinere Artikel	Es	7	0	PPER	no
3	various	Kleinere Artikel	seged	7	1	VAFIN	no
3	various	Kleinere Artikel	kei	7	2	PIAT	no
3	various	Kleinere Artikel	Duftstoff	7	3	NN	no
3	various	Kleinere Artikel	zuegfüegt	7	4	VVPP	yes
3	various	Kleinere Artikel	worde	7	5	VAPP	no
3	various	Kleinere Artikel	.	7	6	$.	no
3	various	Kleinere Artikel	Aber	8	0	KON	yes
3	various	Kleinere Artikel	:	8	1	$.	no
3	various	Kleinere Artikel	Es	9	0	PPER	no
3	various	Kleinere Artikel	wär	9	1	VAFIN	no
3	various	Kleinere Artikel	möglich	9	2	ADJD	no
3	various	Kleinere Artikel	,	9	3	$,	no
3	various	Kleinere Artikel	dass	9	4	KOUS	no
3	various	Kleinere Artikel	de	9	5	ART	no
3	various	Kleinere Artikel	Gruch	9	6	NN	no
3	various	Kleinere Artikel	dur	9	7	APPR	no
3	various	Kleinere Artikel	Ribig	9	8	NN	no
3	various	Kleinere Artikel	und	9	9	KON	no
3	various	Kleinere Artikel	Wärmi	9	10	NN	no
3	various	Kleinere Artikel	erzügt	9	11	VVPP	no
3	various	Kleinere Artikel	werdi	9	12	VAFIN	yes
3	various	Kleinere Artikel	,	9	13	$,	no
3	various	Kleinere Artikel	seit	9	14	VVFIN	no
3	various	Kleinere Artikel	en	9	15	ART	no
3	various	Kleinere Artikel	andere	9	16	ADJA	no
3	various	Kleinere Artikel	Parfumeur	9	17	NN	no
3	various	Kleinere Artikel	.	9	18	$.	no
3	various	Kleinere Artikel	Dass	10	0	KOUS	no
3	various	Kleinere Artikel	irgendöppis	10	1	PIS	no
3	various	Kleinere Artikel	mit	10	2	APPR	no
3	various	Kleinere Artikel	em	10	3	ART	no
3	various	Kleinere Artikel	Geld	10	4	NN	no
3	various	Kleinere Artikel	nid	10	5	PTKNEG	no
3	various	Kleinere Artikel	ganz	10	6	ADV	no
3	various	Kleinere Artikel	stimmt	10	7	VVFIN	no
3	various	Kleinere Artikel	,	10	8	$,	no
3	various	Kleinere Artikel	isch	10	9	VAFIN	no
3	various	Kleinere Artikel	i	10	10	APPR	no
3	various	Kleinere Artikel	dem	10	11	PDAT	yes
3	various	Kleinere Artikel	Kanada	10	12	NE	yes
3	various	Kleinere Artikel	aber	10	13	ADV	yes
3	various	Kleinere Artikel	nüt	10	14	PIS	yes
3	various	Kleinere Artikel	Neus	10	15	NN	no
3	various	Kleinere Artikel	.	10	16	$.	no
3	various	Kleinere Artikel	Nebe	11	0	APPR	no
3	various	Kleinere Artikel	Mails	11	1	NN	no
3	various	Kleinere Artikel	mit	11	2	APPR	no
3	various	Kleinere Artikel	em	11	3	ART	no
3	various	Kleinere Artikel	Hiiwis	11	4	NN	no
3	various	Kleinere Artikel	«	11	5	$(	no
3	various	Kleinere Artikel	Sie	11	6	PPER	no
3	various	Kleinere Artikel	,	11	7	$,	no
3	various	Kleinere Artikel	die	11	8	ART	no
3	various	Kleinere Artikel	Note	11	9	NN	no
3	various	Kleinere Artikel	schmöckt	11	10	VVFIN	no
3	various	Kleinere Artikel	noch	11	11	APPR	no
3	various	Kleinere Artikel	Ahorn	11	12	NN	no
3	various	Kleinere Artikel	,	11	13	$,	no
3	various	Kleinere Artikel	isch	11	14	VAFIN	no
3	various	Kleinere Artikel	da	11	15	ADV	no
3	various	Kleinere Artikel	normal	11	16	ADJD	no
3	various	Kleinere Artikel	?	11	17	$.	no
3	various	Kleinere Artikel	»	11	18	$(	no
3	various	Kleinere Artikel	,	11	19	$,	no
3	various	Kleinere Artikel	sind	11	20	VAFIN	no
3	various	Kleinere Artikel	no	11	21	ADV	no
3	various	Kleinere Artikel	ganz	11	22	ADV	no
3	various	Kleinere Artikel	anderi	11	23	ADJA	no
3	various	Kleinere Artikel	Beschwerde	11	24	NN	no
3	various	Kleinere Artikel	vo	11	25	APPR	no
3	various	Kleinere Artikel	Bank-kunde	11	26	NN	no
3	various	Kleinere Artikel	igange	11	27	VVPP	no
3	various	Kleinere Artikel	.	11	28	$.	no
3	various	Kleinere Artikel	Döt	12	0	ADV	no
3	various	Kleinere Artikel	heissts	12	1	VVFIN+	no
3	various	Kleinere Artikel	:	12	2	$.	no
3	various	Kleinere Artikel	«	13	0	$(	no
3	various	Kleinere Artikel	D	13	1	ART	no
3	various	Kleinere Artikel	Plastiknote	13	2	NN	no
3	various	Kleinere Artikel	schmelzed	13	3	VVFIN	no
3	various	Kleinere Artikel	,	13	4	$,	no
3	various	Kleinere Artikel	wenn	13	5	KOUS	no
3	various	Kleinere Artikel	mäs	13	6	PIS+	no
3	various	Kleinere Artikel	in	13	7	APPR	no
3	various	Kleinere Artikel	Tumbler	13	8	NN	no
3	various	Kleinere Artikel	tuet	13	9	VVFIN	no
3	various	Kleinere Artikel	»	13	10	$(	no
3	various	Kleinere Artikel	oder	13	11	ADV	no
3	various	Kleinere Artikel	no	13	12	ADV	no
3	various	Kleinere Artikel	schlimmer	13	13	ADJD	no
3	various	Kleinere Artikel	:	13	14	$.	no
3	various	Kleinere Artikel	«	14	0	$(	no
3	various	Kleinere Artikel	Es	14	1	ART	no
3	various	Kleinere Artikel	Ahornblatt	14	2	NN	no
3	various	Kleinere Artikel	uf	14	3	APPR	no
3	various	Kleinere Artikel	de	14	4	ART	no
3	various	Kleinere Artikel	Note	14	5	NN	no
3	various	Kleinere Artikel	isch	14	6	VAFIN	no
3	various	Kleinere Artikel	en	14	7	ART	no
3	various	Kleinere Artikel	Norwegische	14	8	ADJA	no
3	various	Kleinere Artikel	Ahorn	14	9	NN	no
3	various	Kleinere Artikel	!	14	10	$.	no
3	various	Kleinere Artikel	»	14	11	$(	no
3	various	Kleinere Artikel	D	15	0	ART	no
3	various	Kleinere Artikel	Barbara	15	1	NE	no
3	various	Kleinere Artikel	Lanz	15	2	NE	no
3	various	Kleinere Artikel	chunt	15	3	VVFIN	no
3	various	Kleinere Artikel	us	15	4	APPR	no
3	various	Kleinere Artikel	Wilchinge	15	5	NE	no
3	various	Kleinere Artikel	Sh	15	6	NE	no
3	various	Kleinere Artikel	Hütt	15	7	ADV	no
3	various	Kleinere Artikel	Abig	15	8	NN	no
3	various	Kleinere Artikel	am	15	9	APPRART	no
3	various	Kleinere Artikel	welsche	15	10	ADJA	no
3	various	Kleinere Artikel	Tv	15	11	NN	no
3	various	Kleinere Artikel	:	15	12	$.	no
3	various	Kleinere Artikel	Schwiizertüütsch	16	0	NN	no
3	various	Kleinere Artikel	i	16	1	APPR	no
3	various	Kleinere Artikel	de	16	2	ART	no
3	various	Kleinere Artikel	Romandie	16	3	NN	no
3	various	Kleinere Artikel	Ganz	16	4	ADV	no
3	various	Kleinere Artikel	luschtig	16	5	ADJD	no
3	various	Kleinere Artikel	isch	16	6	VAFIN	no
3	various	Kleinere Artikel	eusi	16	7	PPOSAT	no
3	various	Kleinere Artikel	Idee	16	8	NN	no
3	various	Kleinere Artikel	,	16	9	$,	no
3	various	Kleinere Artikel	die	16	10	ART	no
3	various	Kleinere Artikel	ganz	16	11	ADJA	no
3	various	Kleinere Artikel	Zytig	16	12	NN	no
3	various	Kleinere Artikel	uf	16	13	APPR	no
3	various	Kleinere Artikel	Schwiizerdüütsch	16	14	NN	no
3	various	Kleinere Artikel	z	16	15	PTKZU	no
3	various	Kleinere Artikel	mache	16	16	VVINF	no
3	various	Kleinere Artikel	au	16	17	ADV	no
3	various	Kleinere Artikel	für	16	18	APPR	no
3	various	Kleinere Artikel	d	16	19	ART	no
3	various	Kleinere Artikel	Weschtschwiizer	16	20	NN	no
3	various	Kleinere Artikel	.	16	21	$.	no
3	various	Kleinere Artikel	D	17	0	ART	no
3	various	Kleinere Artikel	Tagesschau	17	1	NN	no
3	various	Kleinere Artikel	vo	17	2	APPR	no
3	various	Kleinere Artikel	Rts	17	3	NE	no
3	various	Kleinere Artikel	bringt	17	4	VVFIN	no
3	various	Kleinere Artikel	hüt	17	5	ADV	no
3	various	Kleinere Artikel	am	17	6	APPRART	no
3	various	Kleinere Artikel	halbi	17	7	ADJA	no
3	various	Kleinere Artikel	achti	17	8	CARD	no
3	various	Kleinere Artikel	en	17	9	ART	no
3	various	Kleinere Artikel	Biitrag	17	10	NN	no
3	various	Kleinere Artikel	übers	17	11	APPRART	no
3	various	Kleinere Artikel	Jubiläum	17	12	NN	no
3	various	Kleinere Artikel	vom	17	13	APPRART	no
3	various	Kleinere Artikel	Blick	17	14	NN	no
3	various	Kleinere Artikel	am	17	15	APPRART	no
3	various	Kleinere Artikel	Abig	17	16	NN	no
3	various	Kleinere Artikel	und	17	17	KON	no
3	various	Kleinere Artikel	wie	17	18	PWS	no
3	various	Kleinere Artikel	mer	17	19	PPER	no
3	various	Kleinere Artikel	uf	17	20	APPR	no
3	various	Kleinere Artikel	d	17	21	ART	no
3	various	Kleinere Artikel	Idee	17	22	NN	no
3	various	Kleinere Artikel	cho	17	23	VVPP	no
3	various	Kleinere Artikel	sind	17	24	VAFIN	no
3	various	Kleinere Artikel	,	17	25	$,	no
3	various	Kleinere Artikel	alles	17	26	PIS	no
3	various	Kleinere Artikel	im	17	27	APPRART	no
3	various	Kleinere Artikel	Dialäkt	17	28	NN	no
3	various	Kleinere Artikel	z	17	29	PTKZU	no
3	various	Kleinere Artikel	schriibe	17	30	VVINF	no
3	various	Kleinere Artikel	.	17	31	$.	no
3	various	Kleinere Artikel	Im	18	0	APPRART	no
3	various	Kleinere Artikel	Bild	18	1	NN	no
3	various	Kleinere Artikel	de	18	2	ART	no
3	various	Kleinere Artikel	wälschi	18	3	ADJA	no
3	various	Kleinere Artikel	Journalischt	18	4	NN	no
3	various	Kleinere Artikel	Jost	18	5	NE	no
3	various	Kleinere Artikel	von	18	6	APPR	no
3	various	Kleinere Artikel	Reding	18	7	NE	no
3	various	Kleinere Artikel	im	18	8	APPRART	no
3	various	Kleinere Artikel	Interview	18	9	NN	no
3	various	Kleinere Artikel	mit	18	10	APPR	no
3	various	Kleinere Artikel	de	18	11	ART	no
3	various	Kleinere Artikel	Karin	18	12	NE	no
3	various	Kleinere Artikel	Müller	18	13	NE	no
3	various	Kleinere Artikel	.	18	14	$.	no
3	various	Kleinere Artikel	Karin	19	0	NE	no
3	various	Kleinere Artikel	Müller	19	1	NE	no
3	various	Kleinere Artikel	,	19	2	$,	no
3	various	Kleinere Artikel	önzige	19	3	NE	no
3	various	Kleinere Artikel	Twiits	19	4	NN	no
3	various	Kleinere Artikel	VOM	19	5	APPRART	no
3	various	Kleinere Artikel	Tag	19	6	NN	no
3	various	Kleinere Artikel	@smackwtg	19	7	NE	no
3	various	Kleinere Artikel	:	19	8	$.	no
3	various	Kleinere Artikel	Wie	20	0	PWS	no
3	various	Kleinere Artikel	wänd	20	1	VMFIN	no
3	various	Kleinere Artikel	denn	20	2	ADV	no
3	various	Kleinere Artikel	die	20	3	PDAT	no
3	various	Kleinere Artikel	ganze	20	4	ADJA	no
3	various	Kleinere Artikel	Dütsche	20	5	NN	no
3	various	Kleinere Artikel	i	20	6	APPR	no
3	various	Kleinere Artikel	dä	20	7	ART	no
3	various	Kleinere Artikel	Schwiiz	20	8	NE	no
3	various	Kleinere Artikel	wüsse	20	9	VVINF	no
3	various	Kleinere Artikel	was	20	10	PRELS	no
3	various	Kleinere Artikel	i	20	11	APPR	no
3	various	Kleinere Artikel	dä	20	12	ART	no
3	various	Kleinere Artikel	Welt	20	13	NN	no
3	various	Kleinere Artikel	so	20	14	ADV	no
3	various	Kleinere Artikel	passiert	20	15	VVPP	no
3	various	Kleinere Artikel	isch	20	16	VAFIN	no
3	various	Kleinere Artikel	hüt	20	17	ADV	no
3	various	Kleinere Artikel	Abig	20	18	NN	no
3	various	Kleinere Artikel	?	20	19	$.	no
3	various	Kleinere Artikel	Ah	21	0	ITJ	no
3	various	Kleinere Artikel	,	21	1	$,	no
3	various	Kleinere Artikel	hät	21	2	VAFIN	no
3	various	Kleinere Artikel	ja	21	3	ADV	no
3	various	Kleinere Artikel	Bilder	21	4	NN	no
3	various	Kleinere Artikel	drin	21	5	PAV	no
3	various	Kleinere Artikel	...	21	6	$.	no
3	various	Kleinere Artikel	@herausgeber	22	0	NE	no
3	various	Kleinere Artikel	:	22	1	$.	no
3	various	Kleinere Artikel	Am	23	0	APPRART	no
3	various	Kleinere Artikel	Putzpersonal	23	1	NN	no
3	various	Kleinere Artikel	z’	23	2	PTKZU	no
3	various	Kleinere Artikel	Lieb	23	3	NN	no
3	various	Kleinere Artikel	:	23	4	$.	no
3	various	Kleinere Artikel	Tüend	24	0	VVIMP	yes
3	various	Kleinere Artikel	eui	24	1	PPOSAT	no
3	various	Kleinere Artikel	Zytige	24	2	NN	no
3	various	Kleinere Artikel	bitte	24	3	ADV	no
3	various	Kleinere Artikel	id	24	4	APPRART	no
3	various	Kleinere Artikel	Gepäckablag	24	5	NN	no
3	various	Kleinere Artikel	und	24	6	KON	no
3	various	Kleinere Artikel	nöd	24	7	PTKNEG	no
3	various	Kleinere Artikel	im	24	8	APPRART	no
3	various	Kleinere Artikel	Abteil	24	9	NN	no
3	various	Kleinere Artikel	umeligge	24	10	VVINF	no
3	various	Kleinere Artikel	lah	24	11	VVINF	no
3	various	Kleinere Artikel	.	24	12	$.	no
3	various	Kleinere Artikel	Dankä	25	0	NN	no
3	various	Kleinere Artikel	.	25	1	$.	no
3	various	Kleinere Artikel	@wolanin1983	26	0	NE	yes
3	various	Kleinere Artikel	:	26	1	$.	no
3	various	Kleinere Artikel	Wenn	27	0	KOUS	no
3	various	Kleinere Artikel	mer	27	1	PIS	yes
3	various	Kleinere Artikel	im	27	2	APPRART	no
3	various	Kleinere Artikel	Osland	27	3	NN	no
3	various	Kleinere Artikel	Schwiizerdütsch	27	4	NN	no
3	various	Kleinere Artikel	reded	27	5	VVFIN	no
3	various	Kleinere Artikel	,	27	6	$,	no
3	various	Kleinere Artikel	bestod	27	7	VVFIN	no
3	various	Kleinere Artikel	Gfahr	27	8	NN	no
3	various	Kleinere Artikel	,	27	9	$,	no
3	various	Kleinere Artikel	i	27	10	APPR	no
3	various	Kleinere Artikel	Heimlech-handgreff	27	11	NN	no
3	various	Kleinere Artikel	gno	27	12	VVPP	no
3	various	Kleinere Artikel	zwärde	27	13	PTKZU+	no
3	various	Kleinere Artikel	,	27	14	$,	no
3	various	Kleinere Artikel	well	27	15	KOUS	no
3	various	Kleinere Artikel	Lüüt	27	16	NN	no
3	various	Kleinere Artikel	dänkid	27	17	VVFIN	no
3	various	Kleinere Artikel	,	27	18	$,	no
3	various	Kleinere Artikel	mer	27	19	PIS	no
3	various	Kleinere Artikel	hed	27	20	VAFIN	no
3	various	Kleinere Artikel	sech	27	21	PRF	no
3	various	Kleinere Artikel	verschlöckt	27	22	VVPP	no
3	various	Kleinere Artikel	.	27	23	$.	no
3	various	Kleinere Artikel	@gawlickpatricia	28	0	NE	no
3	various	Kleinere Artikel	:	28	1	$.	no
3	various	Kleinere Artikel	S’	29	0	ART	no
3	various	Kleinere Artikel	Läbe	29	1	NN	no
3	various	Kleinere Artikel	häd	29	2	VAFIN	yes
3	various	Kleinere Artikel	4	29	3	CARD	no
3	various	Kleinere Artikel	Sinn	29	4	NN	no
3	various	Kleinere Artikel	:	29	5	$.	no
3	various	Kleinere Artikel	liäbe	30	0	VVINF	yes
3	various	Kleinere Artikel	,	30	1	$,	no
3	various	Kleinere Artikel	liede	30	2	VVINF	yes
3	various	Kleinere Artikel	,	30	3	$,	no
3	various	Kleinere Artikel	kämpfe	30	4	VVINF	yes
3	various	Kleinere Artikel	&	30	5	KON	no
3	various	Kleinere Artikel	gwünne	30	6	VVINF	yes
3	various	Kleinere Artikel	!	30	7	$.	no
3	various	Kleinere Artikel	Wär	31	0	PWS	yes
3	various	Kleinere Artikel	liäbt	31	1	VVFIN	no
3	various	Kleinere Artikel	,	31	2	$,	no
3	various	Kleinere Artikel	lidet	31	3	VVFIN	no
3	various	Kleinere Artikel	;	31	4	$.	no
3	various	Kleinere Artikel	wär	32	0	PWS	yes
3	various	Kleinere Artikel	liedet	32	1	VVFIN	no
3	various	Kleinere Artikel	,	32	2	$,	no
3	various	Kleinere Artikel	kämpft	32	3	VVFIN	no
3	various	Kleinere Artikel	;	32	4	$.	no
3	various	Kleinere Artikel	wär	33	0	PWS	yes
3	various	Kleinere Artikel	kämpft	33	1	VVFIN	yes
3	various	Kleinere Artikel	,	33	2	$,	no
3	various	Kleinere Artikel	gwünnt	33	3	VVFIN	yes
3	various	Kleinere Artikel	!	33	4	$.	no
3	various	Kleinere Artikel	S	34	0	ART	no
3	various	Kleinere Artikel	Sch...-wätter	34	1	NN	no
3	various	Kleinere Artikel	vom	34	2	APPRART	no
3	various	Kleinere Artikel	Tag	34	3	NN	no
3	various	Kleinere Artikel	HAATERE	34	4	ADJA	no
3	various	Kleinere Artikel	Fahne	34	5	NN	no
3	various	Kleinere Artikel	Nütisch	34	6	PTKNEG+	no
3	various	Kleinere Artikel	.	34	7	$.	no
3	various	Kleinere Artikel	Da	35	0	PDAT	yes
3	various	Kleinere Artikel	Ding	35	1	NN	no
3	various	Kleinere Artikel	so	35	2	ADV	no
3	various	Kleinere Artikel	sich	35	3	PRF	no
3	various	Kleinere Artikel	Sunne	35	4	NN	no
3	various	Kleinere Artikel	nennt	35	5	VVFIN	no
3	various	Kleinere Artikel	,	35	6	$,	no
3	various	Kleinere Artikel	tuet	35	7	VVFIN	no
3	various	Kleinere Artikel	bald	35	8	ADV	no
3	various	Kleinere Artikel	wieder	35	9	ADV	no
3	various	Kleinere Artikel	schwierig	35	10	ADJD	no
3	various	Kleinere Artikel	.	35	11	$.	no
3	various	Kleinere Artikel	So	36	0	ADV	no
3	various	Kleinere Artikel	läss	36	1	ADJD	no
3	various	Kleinere Artikel	,	36	2	$,	no
3	various	Kleinere Artikel	fast	36	3	ADV	no
3	various	Kleinere Artikel	en	36	4	ART	no
3	various	Kleinere Artikel	ganze	36	5	ADJA	no
3	various	Kleinere Artikel	Obig	36	6	NN	no
3	various	Kleinere Artikel	häts	36	7	VAFIN+	no
3	various	Kleinere Artikel	schöne	36	8	ADJA	no
3	various	Kleinere Artikel	Wätter	36	9	NN	no
3	various	Kleinere Artikel	aneghebet	36	10	VVPP	no
3	various	Kleinere Artikel	!	36	11	$.	no
3	various	Kleinere Artikel	Aber	37	0	KON	no
3	various	Kleinere Artikel	etz	37	1	ADV	no
3	various	Kleinere Artikel	isch	37	2	VAFIN	no
3	various	Kleinere Artikel	denn	37	3	ADV	no
3	various	Kleinere Artikel	au	37	4	ADV	no
3	various	Kleinere Artikel	grad	37	5	ADV	no
3	various	Kleinere Artikel	wieder	37	6	ADV	no
3	various	Kleinere Artikel	fertig	37	7	ADJD	no
3	various	Kleinere Artikel	.	37	8	$.	no
3	various	Kleinere Artikel	Me	38	0	PIS	yes
3	various	Kleinere Artikel	chönt	38	1	VMFIN	no
3	various	Kleinere Artikel	sich	38	2	PRF	no
3	various	Kleinere Artikel	sust	38	3	ADV	no
3	various	Kleinere Artikel	jo	38	4	ADV	no
3	various	Kleinere Artikel	no	38	5	ADV	no
3	various	Kleinere Artikel	dra	38	6	PAV	no
3	various	Kleinere Artikel	gwöhne	38	7	VVINF	yes
3	various	Kleinere Artikel	,	38	8	$,	no
3	various	Kleinere Artikel	plötzlich	38	9	ADV	no
3	various	Kleinere Artikel	noch	38	10	APPR	no
3	various	Kleinere Artikel	em	38	11	ART	no
3	various	Kleinere Artikel	Firobig	38	12	NN	no
3	various	Kleinere Artikel	no	38	13	ADV	no
3	various	Kleinere Artikel	irgendwo	38	14	ADV	no
3	various	Kleinere Artikel	verusse	38	15	ADV	no
3	various	Kleinere Artikel	zsitze	38	16	PTKZU+	yes
3	various	Kleinere Artikel	.	38	17	$.	no
3	various	Kleinere Artikel	Und	39	0	KON	no
3	various	Kleinere Artikel	Spass	39	1	NN	no
3	various	Kleinere Artikel	zha	39	2	PTKZU+	yes
3	various	Kleinere Artikel	.	39	3	$.	no
3	various	Kleinere Artikel	Ab	40	0	APPR	no
3	various	Kleinere Artikel	morn	40	1	ADV	no
3	various	Kleinere Artikel	sinked	40	2	VVFIN	no
3	various	Kleinere Artikel	d	40	3	ART	no
3	various	Kleinere Artikel	Temperature	40	4	NN	no
3	various	Kleinere Artikel	i	40	5	APPR	no
3	various	Kleinere Artikel	de	40	6	ART	no
3	various	Kleinere Artikel	ganze	40	7	ADJA	no
3	various	Kleinere Artikel	Dütschschwiiz	40	8	NN	no
3	various	Kleinere Artikel	wieder	40	9	ADV	no
3	various	Kleinere Artikel	uf	40	10	APPR	no
3	various	Kleinere Artikel	10	40	11	CARD	no
3	various	Kleinere Artikel	Grad	40	12	NN	no
3	various	Kleinere Artikel	,	40	13	$,	no
3	various	Kleinere Artikel	Rege	40	14	NN	no
3	various	Kleinere Artikel	inklusive	40	15	ADJD	no
3	various	Kleinere Artikel	.	40	16	$.	no
3	various	Kleinere Artikel	Wett	41	0	VMFIN	no
3	various	Kleinere Artikel	me	41	1	PIS	no
3	various	Kleinere Artikel	etz	41	2	ADV	no
3	various	Kleinere Artikel	e	41	3	ART	no
3	various	Kleinere Artikel	so	41	4	ADV	no
3	various	Kleinere Artikel	chli	41	5	ADV	no
3	various	Kleinere Artikel	optimistisch	41	6	ADJD	no
3	various	Kleinere Artikel	tue	41	7	VVINF	no
3	various	Kleinere Artikel	,	41	8	$,	no
3	various	Kleinere Artikel	denn	41	9	ADV	no
3	various	Kleinere Artikel	cha	41	10	VMFIN	no
3	various	Kleinere Artikel	me	41	11	PIS	no
3	various	Kleinere Artikel	sich	41	12	PRF	no
3	various	Kleinere Artikel	uf	41	13	APPR	no
3	various	Kleinere Artikel	mildi	41	14	ADJA	no
3	various	Kleinere Artikel	14	41	15	CARD	no
